28/01/2051;DIOGO SOUZA CUNHA;98337393199;821.05;false
28/01/2051;CRISTOVAO ROCHA MELLO DA SILVA;64659277438;577.04;false
27/01/2051;MARIA DA PENHA OLIVEIRA;16443611834;1207.5;false
22/01/2051;OTAVIANO CAVALCANTE;03556768263;1483.45;false
13/01/2051;TEREZA CAMILO;29436265327;1487.76;false
13/01/2051;DANIEL RODRIGUES;22880455287;1042.83;false
13/01/2051;ADILSON RIBEIRO MARTINHO DE PAULA;29729843690;251.31;false
13/01/2051;LUCIO SILVEIRA;64751798380;362.84;false
09/01/2051;MARIA VIANNA;97494852211;1436.75;false
09/01/2051;MAURO RANGEL COUTINHO RIBEIRO;70080252999;1250.32;false
09/01/2051;NEY BARRETO ANDRADE;98370131425;752.78;false
09/01/2051;ANA MARIA PRATES;25469061662;1688.35;false
09/01/2051;PEDRO SARMENTO ANDRADE;73627466835;1105.0;false
09/01/2051;MOACIR CARVALHO MACHADO REZENDE;81811023233;1644.24;false
07/01/2051;EDUARDO MELLO RANGEL;53618921664;200.24;false
02/01/2051;SANDRA MAIA ABREU;36615998660;386.77;false
01/01/2051;MAURO ROMAO;29292584166;623.09;false
30/12/2050;ADRIANA GALVAO LOPES CUNHA;32718347605;969.84;false
30/12/2050;LUIZ GONCALVES SILVEIRA BATISTA;65084300097;85.11;false
30/12/2050;ROBERTA VARGAS NOGUEIRA VILELA;55928632136;1351.98;false
30/12/2050;ALEXANDRE MORAES RANGEL;01715469495;650.4;false
30/12/2050;ALOISIO GONCALVES RIBEIRO SILVA;62772371673;1597.31;false
28/12/2050;CRISTIANO SILVEIRA;72256886913;787.15;false
26/12/2050;RICARDO BARRETO CARVALHO;31871646636;559.48;false
26/12/2050;DIOGO BARRETO;42541690242;134.05;false
24/12/2050;ROBERTO SARMENTO BATISTA MARTINS;46597426682;311.51;false
23/12/2050;WILLIAN MOURA LOPES;30887350181;1187.82;false
23/12/2050;LUIS LIMA;23998443502;317.32;false
23/12/2050;DAYSE CAVALCANTE OLIVEIRA;07038161090;1037.4;false
14/12/2050;ALESSANDRO GALVAO ANDRADE;64810959808;1624.55;false
08/12/2050;ELIANE CONCEICAO VARGAS;18533075470;982.37;false
01/12/2050;ANA CRISTINA ALVES FERNANDES REZENDE;18113974636;102.68;false
01/12/2050;FABIANE MOREIRA;26712985559;328.41;false
22/11/2050;DAVI ANDRADE VARGAS CONCEICAO;89162094964;640.55;false
12/11/2050;ANA CRISTINA CARVALHO;56124959382;1187.19;false
11/11/2050;JOAO CARVALHO;97682608832;1834.68;false
11/11/2050;RENATA DE PAULA SOUZA;02131101666;360.35;false
11/11/2050;ANA CAROLINA GUERRA CARVALHO;59756736832;1546.85;false
07/11/2050;TIAGO RODRIGUES;30861801245;1693.49;false
07/11/2050;AGENOR GUSMAO VILELA;28533798437;1735.83;false
07/11/2050;FABIANE MOREIRA;25283461260;1614.04;false
02/11/2050;JULIO CESAR GOMES;71573036374;1353.51;false
28/10/2050;VALERIA ANDRADE MARQUES;59042452323;910.04;false
28/10/2050;GUSTAVO MARQUES GARCIA CAMILO;75551713696;1961.43;false
28/10/2050;MILTON GODOI TELLES;45737591886;1517.29;false
27/10/2050;LETICIA CARVALHO GUERRA;66570774572;1175.57;false
27/10/2050;LORENA GUSMAO SOUZA;87122392723;1920.02;false
27/10/2050;MARIA DA PENHA VIEIRA MARTINHO MARTINS;89528726325;943.51;false
24/10/2050;RENATA FERREIRA FERNANDES;71463750868;1067.63;false
23/10/2050;MOACIR MORAES VILELA;69993780878;512.84;false
23/10/2050;ANA MARIA MARQUES;66614879161;563.82;false
22/10/2050;ATILA PRATES LOPES DE PAULA;35228262770;1387.11;false
22/10/2050;MOACIR GALVAO;25066634142;1929.66;false
14/10/2050;VICENTE SA COELHO SOUZA;91121917939;1719.66;false
14/10/2050;ALINE RODRIGUES;01777273810;52.16;false
09/10/2050;ANTONIO CAMILO;64895377256;1429.6;false
06/10/2050;JAQUELINE LOPES GUSMAO DE PAULA;69013529780;810.59;false
03/10/2050;DANIEL ALVES GONCALVES;09395648548;407.06;false
03/10/2050;VALERIA MOURA BARRETO;71892742208;751.56;false
03/10/2050;JOSE NOGUEIRA;09261537458;1522.38;false
01/10/2050;MILENA VILELA MOREIRA;29587949051;1200.93;false
01/10/2050;GUILHERME COUTINHO ALVES CARVALHO;58814715062;767.61;false
01/10/2050;DIOGO MOREIRA MARQUES;56239135908;1267.44;false
01/10/2050;KELLY MOREIRA;74275021216;927.92;false
01/10/2050;BEATRIZ NOGUEIRA CARVALHO;97138686189;263.0;false
01/10/2050;PAULO ROBERTO CASTRO VARGAS GUSMAO;29786802185;1373.74;false
28/09/2050;MOACIR CASTRO BARRETO SARMENTO;91701699475;590.47;false
18/09/2050;OSVALDO MAIA;92653634834;255.74;false
18/09/2050;DAVI CONCEICAO;69935716367;624.05;false
18/09/2050;LUCIANO COSME NASCIMENTO CARVALHO;31400863761;1168.39;false
18/09/2050;BEATRIZ TELLES MACHADO;02295450066;1798.25;false
18/09/2050;JAQUELINE GONCALVES;67770720971;1664.16;false
16/09/2050;LUCIANA SOUZA VIEIRA SARMENTO;31539245798;1341.32;false
11/09/2050;JOSE AUGUSTO GONCALVES NOGUEIRA OLIVEIRA;45269053298;1510.94;false
31/08/2050;GILBERTO COSTA;82879309235;499.05;false
31/08/2050;MILENA GUERRA;86550961917;954.62;false
31/08/2050;ELIAS VILELA COUTINHO DE SOUZA;37409324875;948.03;false
30/08/2050;DANIEL DE SOUZA COELHO;24812520963;1955.3;false
29/08/2050;JOSE AUGUSTO GUSMAO FERNANDES;01746087473;718.88;false
21/08/2050;ESTEVAO NOGUEIRA MAIA;24137597651;1649.45;false
20/08/2050;RENATA GALVAO VIEIRA REZENDE;19382032676;1999.98;false
20/08/2050;LUIS FERNANDES LOPES COUTINHO;61186845533;710.63;false
17/08/2050;LUCIANA GALVAO LIMA DE SOUZA;12295800553;1662.13;false
15/08/2050;NIVALDO ALVES REZENDE;09701895226;1059.71;false
11/08/2050;LUCIO GONCALVES LOPES;58457349344;323.78;false
11/08/2050;ANA MARIA MARQUES DA SILVA;84042891395;1181.62;false
10/08/2050;BIANCA GONCALVES LOPES GUERRA;96663039439;1911.39;false
10/08/2050;ATILA DE SOUZA COSTA;69472317177;1921.97;false
08/08/2050;PAULO ROBERTO CARVALHO COELHO;20088118159;86.26;false
07/08/2050;PAULO SERGIO CAMILO NOGUEIRA DE SOUZA;95309419098;881.43;false
07/08/2050;KELLY GARCIA VILELA;42010143460;477.55;false
07/08/2050;DANIEL MARTINS;75690292079;1965.78;false
07/08/2050;WILLIAN GUSMAO DOS SANTOS;85527697117;214.65;false
07/08/2050;MAURO COELHO GONCALVES DOS SANTOS;09361674640;287.5;false
07/08/2050;ELIANE DE SOUZA PRATES;77426438819;1681.91;false
07/08/2050;OSVALDO GODOI;37507873612;428.59;false
07/08/2050;MARIA DA PENHA CAVALCANTE MORAES MELLO;77177170380;1659.93;false
07/08/2050;ROBERTO RIBEIRO NOGUEIRA ALVES;10496658027;323.39;false
07/08/2050;ANA CRISTINA DOS SANTOS MARTINS;64820947750;1159.9;false
07/08/2050;RAFAEL CARVALHO;83439704518;306.87;false
06/08/2050;AMANDA GOMES CUNHA ALVES;44534251651;1739.68;false
06/08/2050;ANA MARIA DA SILVA;21147095816;1752.75;false
06/08/2050;JULIO ALVES CONCEICAO;36269441552;1201.33;false
01/08/2050;ADILSON FERREIRA VARGAS;81478626163;1022.68;false
28/07/2050;ALOISIO SA ALVES SARMENTO;26854667242;1928.03;false
28/07/2050;NILTON VARGAS ROCHA BATISTA;07548267214;1097.18;false
25/07/2050;PAULO ROBERTO MARTINS;97717613175;757.33;false
23/07/2050;ALAN GOMES;05501677629;1142.27;false
23/07/2050;PAULA ABREU CONCEICAO GOMES;62246450494;326.62;false
23/07/2050;DAYSE SARMENTO;36837797036;826.19;false
18/07/2050;RUBENS OLIVEIRA MARTINS COSME;74037600474;147.27;false
16/07/2050;ROBERTO COSTA;29072682995;878.73;false
29/06/2050;ANA BEATRIZ ALVES;48135504275;598.54;false
29/06/2050;JOAO ROMAO SILVEIRA;32863720097;1510.39;false
22/06/2050;LILIANE CRUZ FERNANDES;61089479961;1765.11;false
22/06/2050;MARCOS CARVALHO ALVES LOPES;57721874083;1645.76;false
20/06/2050;LUCIO SILVA GUSMAO DIAS;62631802787;93.63;false
20/06/2050;NILCEA COUTINHO ALVES COSTA;59500128834;1514.02;false
11/06/2050;ANTONIO DE PAULA MAIA LOPES;79191163581;1864.58;false
06/06/2050;ROBERTO MORAES;11039573472;1986.81;false
06/06/2050;GUILHERME MARQUES DA SILVA;00196419016;1608.44;false
06/06/2050;ALVARO COSME SANTOS;51058114441;930.4;false
06/06/2050;ANA MARIA GALVAO ANDRADE;35071005857;677.12;false
05/06/2050;MARIA JOSE MARTINS DA SILVA;37136846164;638.61;false
28/05/2050;AGENOR MOREIRA;71679010970;384.59;false
28/05/2050;PAULO SERGIO MOREIRA MELLO REZENDE;87260374624;941.21;false
27/05/2050;DANIELA SA ROCHA GALVAO;87957520986;763.73;false
26/05/2050;MARCOS CASTRO MAIA;05064629940;1206.41;false
22/05/2050;NATALIA COSTA MELLO ALVES;08252695937;74.5;false
22/05/2050;CARLA ROMAO;32436489415;50.33;false
22/05/2050;SIMONE REZENDE MAIA;28326795271;900.59;false
22/05/2050;JOAO CRUZ;17705759852;644.88;false
20/05/2050;OLGA COUTINHO;58443566552;1102.34;false
20/05/2050;ALTAIR GOMES LOPES;29118606707;826.93;false
20/05/2050;EDUARDO DUARTE MOURA ANDRADE;23121001860;1843.56;false
20/05/2050;JULIA CARVALHO OLIVEIRA;66124690534;176.6;false
18/05/2050;ISABEL PRATES SA;74549454246;127.86;false
16/05/2050;RENATO MORAES ANDRADE COUTINHO;09360625722;1667.61;false
15/05/2050;LUCIANO NOGUEIRA;90758453743;1087.53;false
15/05/2050;VALERIA OLIVEIRA MACHADO;67028400868;1899.77;false
14/05/2050;ELIANA GALVAO PRATES;12396874854;1925.07;false
04/05/2050;LUCIA REZENDE RANGEL VARGAS;88616267157;1536.86;false
04/05/2050;FABIO MARTINHO CUNHA;56772485917;1229.68;false
24/04/2050;MARIA DA PENHA SILVEIRA COUTINHO MELLO;13857027269;1716.15;false
20/04/2050;LUIZ BARRETO DOS SANTOS GONCALVES;38563609814;1219.68;false
20/04/2050;BEATRIZ GONCALVES;76298777367;1118.08;false
20/04/2050;JOSE AUGUSTO SA LIMA;56270365554;356.81;false
15/04/2050;MILTON VILELA COELHO;65276482760;883.29;false
15/04/2050;ADILSON LOPES;22096651073;1739.45;false
10/04/2050;MARIO FERNANDES FERNANDES NOGUEIRA;10168014746;1314.69;false
09/04/2050;ESTEVAO DE PAULA ALVES;92535326348;1144.81;false
08/04/2050;LUIS CAVALCANTE GUERRA;99056501367;711.46;false
07/04/2050;JAQUELINE ROCHA GUERRA GALVAO;55341067505;58.85;false
06/04/2050;PATRICIA DA SILVA;98458794789;1806.26;false
03/04/2050;JULIO CESAR DA SILVA DE SOUZA;67713254660;103.35;false
02/04/2050;SERGIO LOPES;49323445167;1104.43;false
02/04/2050;AGENOR ABREU;76848734872;991.45;false
02/04/2050;MIGUEL VIANNA;05085658260;1456.2;false
02/04/2050;DANIELE DE PAULA OLIVEIRA SA;86723043649;1636.6;false
01/04/2050;ELIANA VIANNA;79113106480;1193.64;false
01/04/2050;ANA BEATRIZ COSTA GUSMAO;65652681296;1652.0;false
01/04/2050;CARLOS MARTINHO;41619884791;876.92;false
01/04/2050;IOLANDA VIEIRA;41517468764;87.71;false
22/03/2050;PAULO SERGIO GODOI CRUZ;76503848018;1237.69;false
22/03/2050;MARIA DA GRACA MACHADO ABREU MENEZES;55938603382;1966.01;false
22/03/2050;DAYSE COSTA GALVAO GUERRA;12684919068;1192.13;false
11/03/2050;CRISTOVAO MAIA GUERRA;93352692740;1286.56;false
07/03/2050;ANA CAROLINA SANTOS CONCEICAO;08722544345;1132.45;false
07/03/2050;ELIAS ABREU;13323511589;1889.98;false
07/03/2050;LUIZ SILVEIRA SARMENTO;23280129737;155.33;false
03/03/2050;RICARDO ALVES DUARTE;52856117446;993.24;false
02/03/2050;BEATRIZ ALVES;87240836876;348.37;false
02/03/2050;MARIA DA GRACA MELLO GUERRA;21379700218;952.03;false
02/03/2050;CRISTOVAO ANDRADE ANDRADE MAIA;28276247370;1540.05;false
01/03/2050;ROBSON VIANNA SANTOS;70513310463;1355.31;false
01/03/2050;ANA CRISTINA NASCIMENTO;96202485271;988.07;false
01/03/2050;IEDA GALVAO;49054190846;1081.09;false
01/03/2050;BRENO CARVALHO GODOI;82690830003;1881.22;false
28/02/2050;MELINA MARTINS GUSMAO ANDRADE;32099011059;593.93;false
26/02/2050;BRUNA RODRIGUES;43246414899;641.12;false
26/02/2050;JULIO CESAR VIANNA;57596152211;1493.35;false
25/02/2050;LETICIA SA;43587941985;877.4;false
16/02/2050;LIDIA MENEZES PRATES GODOI;60885151235;1378.33;false
16/02/2050;DANIELE FERREIRA;61274488355;1432.84;false
11/02/2050;CARLOS MENEZES GOMES LOPES;87337795166;927.95;false
11/02/2050;NILCEA LIMA MELLO;59748701808;729.82;false
11/02/2050;CRISTIANE MOREIRA;22139626621;1355.66;false
11/02/2050;NATALIA DIAS;21489346781;587.96;false
11/02/2050;BEATRIZ DE SOUZA;00358341474;1713.82;false
10/02/2050;ANA MARIA SANTOS LIMA;94556844249;1641.1;false
10/02/2050;SUELI MARQUES MARQUES;81590273279;441.01;false
30/01/2050;DANIELA LIMA BARRETO;09756119026;1911.34;false
30/01/2050;ELIZABETH SA MOURA;21100850985;368.52;false
30/01/2050;TATIANA CARVALHO LOPES;24864199630;833.19;false
29/01/2050;OTAVIANO CARVALHO SILVEIRA;20606216214;1188.02;false
29/01/2050;TEREZA DE PAULA ABREU SOUZA;04446421207;570.19;false
29/01/2050;ALBERTO SANTOS SILVA;25709838276;691.94;false
29/01/2050;MILENA VARGAS;55763832188;781.67;false
29/01/2050;CARLOS LIMA GODOI;22187141924;412.23;false
27/01/2050;ELIZABETH VIEIRA GOMES;01300730766;388.1;false
26/01/2050;LIDIA MARTINS SARMENTO DOS SANTOS;17736519466;116.23;false
26/01/2050;JULIO MAIA;87807397111;369.71;false
21/01/2050;CRISTOVAO CUNHA;39116943359;1620.32;false
20/01/2050;RODOLFO MOURA RIBEIRO;42568947765;1924.06;false
19/01/2050;DAYSE SA CAMILO;68556294580;1293.46;false
19/01/2050;ROBERTA SILVEIRA;04187477343;194.11;false
17/01/2050;MARIA JOSE FERNANDES PRATES COSTA;13462328038;140.07;false
15/01/2050;EDUARDO VARGAS TELLES;09373194519;1776.18;false
12/01/2050;BIANCA DUARTE ALVES RANGEL;62627682838;1657.17;false
